code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,submitted_count,mean_score,on_time_rate,assessment_type_count,available_assessments,total_clicks,active_days,activity_type_count,submission_ratio,persisted,imd_num,Disabled,Low-IMD,Low prior education,Repeat attempt,signature,adverse_outcome
BBB,2013B,200863,F,South West Region,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn,-77.0,25.0,0.0,0.0,0.0,0.0,12,148.0,3.0,7.0,0.0,0,40.0,False,False,False,True,medium|broad|none|none|withdrew,1
BBB,2013B,200905,F,London Region,HE Qualification,0-10%,0-35,1,60,N,Fail,-121.0,,11.0,58.72727272727273,0.5454545454545454,2.0,12,2514.0,84.0,10.0,0.9166666666666666,1,0.0,False,True,False,True,high|broad|complete|mostly_on_time|persisted,1
BBB,2013B,203108,F,South West Region,A Level or Equivalent,60-70%,0-35,1,120,N,Fail,-117.0,,5.0,83.6,0.4,2.0,12,123.0,11.0,7.0,0.4166666666666667,1,60.0,False,False,False,True,medium|broad|partial|mostly_late|persisted,1
BBB,2013B,203481,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-34.0,,11.0,78.45454545454545,0.5454545454545454,2.0,12,1136.0,63.0,7.0,0.9166666666666666,1,70.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,203652,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,180,Y,Fail,-22.0,,0.0,0.0,0.0,0.0,12,28.0,6.0,5.0,0.0,1,20.0,True,True,False,False,low|moderate|none|none|persisted,1
BBB,2013B,204746,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Distinction,-25.0,,11.0,80.63636363636364,0.5454545454545454,2.0,12,410.0,49.0,6.0,0.9166666666666666,1,0.0,False,True,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2013B,205231,F,Scotland,Lower Than A Level,10-20,35-55,1,60,N,Fail,-58.0,,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,1,10.0,False,True,True,True,none|none|none|none|persisted,1
BBB,2013B,226374,M,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,-115.0,,10.0,81.6,0.5,2.0,12,379.0,58.0,7.0,0.8333333333333334,1,70.0,False,False,False,False,medium|broad|complete|mostly_on_time|persisted,1
BBB,2013B,226827,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-72.0,,11.0,88.9090909090909,0.5454545454545454,2.0,12,1433.0,134.0,7.0,0.9166666666666666,1,40.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,228049,F,South Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-54.0,11.0,0.0,0.0,0.0,0.0,12,14.0,1.0,5.0,0.0,0,60.0,False,False,True,False,low|moderate|none|none|withdrew,1
BBB,2013B,228235,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,1,120,N,Withdrawn,-127.0,6.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,30.0,False,False,False,True,none|none|none|none|withdrew,1
BBB,2013B,229240,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,-34.0,,11.0,71.72727272727273,0.5454545454545454,2.0,12,421.0,42.0,8.0,0.9166666666666666,1,90.0,False,False,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2013B,229426,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction,-25.0,,10.0,85.3,0.5,2.0,12,329.0,37.0,7.0,0.8333333333333334,1,20.0,False,True,True,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2013B,230348,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,2,585,N,Withdrawn,-121.0,-68.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,0.0,False,True,False,True,none|none|none|none|withdrew,1
BBB,2013B,232600,F,North Western Region,Lower Than A Level,10-20,0-35,2,60,N,Withdrawn,-59.0,-9.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,10.0,False,True,True,True,none|none|none|none|withdrew,1
BBB,2013B,232695,F,Wales,Lower Than A Level,80-90%,0-35,0,60,N,Pass,-108.0,,11.0,84.0,0.5454545454545454,2.0,12,1274.0,107.0,8.0,0.9166666666666666,1,80.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,232745,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,180,Y,Withdrawn,-77.0,-65.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,0.0,True,True,True,False,none|none|none|none|withdrew,1
BBB,2013B,235097,F,North Western Region,Lower Than A Level,40-50%,0-35,1,60,Y,Fail,-85.0,,5.0,70.6,0.2,2.0,12,877.0,69.0,7.0,0.4166666666666667,1,40.0,True,False,True,True,high|broad|partial|mostly_late|persisted,1
BBB,2013B,237304,M,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail,-17.0,,6.0,82.5,0.0,2.0,12,211.0,29.0,6.0,0.5,1,0.0,False,True,False,False,medium|broad|partial|mostly_late|persisted,1
BBB,2013B,237913,F,North Western Region,A Level or Equivalent,20-30%,0-35,1,60,N,Fail,-12.0,,6.0,83.66666666666667,0.16666666666666666,2.0,12,1316.0,86.0,8.0,0.5,1,20.0,False,True,False,True,high|broad|partial|mostly_late|persisted,1
BBB,2013B,242149,F,North Western Region,Lower Than A Level,0-10%,0-35,0,180,N,Withdrawn,-89.0,123.0,4.0,67.25,0.5,2.0,12,328.0,34.0,6.0,0.3333333333333333,0,0.0,False,True,True,False,medium|broad|partial|mostly_on_time|withdrew,1
BBB,2013B,245404,F,North Western Region,Lower Than A Level,10-20,35-55,1,60,N,Fail,-44.0,,3.0,83.66666666666667,0.3333333333333333,2.0,12,488.0,27.0,7.0,0.25,1,10.0,False,True,True,True,medium|broad|partial|mostly_late|persisted,1
BBB,2013B,247267,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,-79.0,,9.0,81.11111111111111,0.3333333333333333,2.0,12,559.0,39.0,7.0,0.75,1,70.0,False,False,True,False,high|broad|complete|mostly_late|persisted,1
BBB,2013B,248103,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-101.0,,11.0,82.18181818181819,0.5454545454545454,2.0,12,744.0,49.0,9.0,0.9166666666666666,1,50.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,249534,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass,-162.0,,11.0,71.63636363636364,0.5454545454545454,2.0,12,649.0,37.0,8.0,0.9166666666666666,1,20.0,False,True,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,251351,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Pass,-93.0,,9.0,88.0,0.2222222222222222,2.0,12,610.0,61.0,6.0,0.75,1,10.0,False,True,True,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,252340,F,Scotland,A Level or Equivalent,80-90%,0-35,2,120,Y,Fail,-17.0,,5.0,82.0,0.6,2.0,12,200.0,22.0,5.0,0.4166666666666667,1,80.0,True,False,False,True,medium|moderate|partial|mostly_on_time|persisted,1
BBB,2013B,252652,F,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn,-86.0,-25.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,50.0,False,False,False,False,none|none|none|none|withdrew,1
BBB,2013B,253250,F,North Region,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn,-24.0,34.0,0.0,0.0,0.0,0.0,12,1162.0,24.0,8.0,0.0,0,40.0,False,False,False,True,high|broad|none|none|withdrew,1
BBB,2013B,255347,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-24.0,,10.0,93.7,0.3,2.0,12,1729.0,93.0,7.0,0.8333333333333334,1,90.0,False,False,True,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,255998,F,London Region,Lower Than A Level,50-60%,35-55,2,60,N,Pass,-51.0,,11.0,56.0,0.5454545454545454,2.0,12,408.0,28.0,8.0,0.9166666666666666,1,50.0,False,False,True,True,medium|broad|complete|mostly_on_time|persisted,0
BBB,2013B,256215,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,150,Y,Withdrawn,-127.0,-92.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,50.0,True,False,True,False,none|none|none|none|withdrew,1
BBB,2013B,258402,F,South Region,A Level or Equivalent,40-50%,0-35,1,180,N,Withdrawn,-108.0,-1.0,0.0,0.0,0.0,0.0,12,1.0,1.0,1.0,0.0,0,40.0,False,False,False,True,low|narrow|none|none|withdrew,1
BBB,2013B,259182,M,East Midlands Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,-115.0,-5.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,40.0,False,False,True,True,none|none|none|none|withdrew,1
BBB,2013B,262294,F,North Western Region,Lower Than A Level,0-10%,0-35,2,60,Y,Withdrawn,-24.0,208.0,5.0,57.0,0.6,2.0,12,970.0,33.0,8.0,0.4166666666666667,0,0.0,True,True,True,True,high|broad|partial|mostly_on_time|withdrew,1
BBB,2013B,262454,F,South Region,A Level or Equivalent,40-50%,0-35,1,120,Y,Fail,-88.0,,9.0,71.22222222222223,0.3333333333333333,2.0,12,373.0,44.0,6.0,0.75,1,40.0,True,False,False,True,medium|broad|complete|mostly_late|persisted,1
BBB,2013B,262741,F,North Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-59.0,,11.0,74.54545454545455,0.45454545454545453,2.0,12,1953.0,100.0,9.0,0.9166666666666666,1,40.0,False,False,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,263499,F,Ireland,Lower Than A Level,40-50%,35-55,0,325,N,Pass,-107.0,,11.0,71.81818181818181,0.5454545454545454,2.0,12,6663.0,212.0,10.0,0.9166666666666666,1,40.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,263531,F,South West Region,Lower Than A Level,30-40%,0-35,1,120,N,Withdrawn,-47.0,-22.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,30.0,False,False,True,True,none|none|none|none|withdrew,1
BBB,2013B,265405,F,North Western Region,Lower Than A Level,80-90%,35-55,1,60,N,Withdrawn,-85.0,27.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,80.0,False,False,True,True,none|none|none|none|withdrew,1
BBB,2013B,265958,F,North Western Region,Lower Than A Level,10-20,0-35,2,120,N,Withdrawn,-53.0,95.0,3.0,80.66666666666667,0.6666666666666666,2.0,12,293.0,11.0,6.0,0.25,0,10.0,False,True,True,True,medium|broad|partial|mostly_on_time|withdrew,1
BBB,2013B,267761,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,120,N,Pass,-131.0,,10.0,76.3,0.5,2.0,12,653.0,56.0,8.0,0.8333333333333334,1,0.0,False,True,False,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,267853,F,Ireland,Lower Than A Level,20-30%,35-55,0,120,N,Fail,-19.0,,0.0,0.0,0.0,0.0,12,5.0,2.0,3.0,0.0,1,20.0,False,True,True,False,low|moderate|none|none|persisted,1
BBB,2013B,269076,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,1,180,N,Withdrawn,-23.0,48.0,1.0,64.0,1.0,1.0,12,585.0,39.0,7.0,0.08333333333333333,0,20.0,False,True,True,True,high|broad|partial|mostly_on_time|withdrew,1
BBB,2013B,269289,F,South Region,A Level or Equivalent,90-100%,0-35,2,60,N,Withdrawn,-137.0,-82.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,90.0,False,False,False,True,none|none|none|none|withdrew,1
BBB,2013B,270399,F,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,-30.0,,0.0,0.0,0.0,0.0,12,22.0,4.0,5.0,0.0,1,10.0,False,True,True,False,low|moderate|none|none|persisted,1
BBB,2013B,270567,F,North Region,A Level or Equivalent,20-30%,0-35,1,60,N,Pass,-34.0,,10.0,75.8,0.4,2.0,12,793.0,97.0,7.0,0.8333333333333334,1,20.0,False,True,False,True,high|broad|complete|mostly_late|persisted,0
BBB,2013B,271036,F,Ireland,Lower Than A Level,80-90%,35-55,3,60,N,Pass,-9.0,,11.0,84.18181818181819,0.5454545454545454,2.0,12,868.0,56.0,7.0,0.9166666666666666,1,80.0,False,False,True,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,272580,F,South West Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,-19.0,,11.0,86.45454545454545,0.5454545454545454,2.0,12,741.0,66.0,8.0,0.9166666666666666,1,30.0,False,False,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,273731,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-16.0,,9.0,81.55555555555556,0.4444444444444444,2.0,12,704.0,46.0,8.0,0.75,1,40.0,False,False,False,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,273877,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail,-28.0,,10.0,65.8,0.5,2.0,12,352.0,18.0,8.0,0.8333333333333334,1,0.0,False,True,True,False,medium|broad|complete|mostly_on_time|persisted,1
BBB,2013B,276717,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Distinction,-256.0,,11.0,85.63636363636364,0.5454545454545454,2.0,12,2755.0,164.0,7.0,0.9166666666666666,1,60.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,277733,F,Scotland,HE Qualification,30-40%,0-35,1,60,Y,Pass,-89.0,,9.0,57.55555555555556,0.2222222222222222,2.0,12,704.0,59.0,8.0,0.75,1,30.0,True,False,False,True,high|broad|complete|mostly_late|persisted,0
BBB,2013B,278447,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-45.0,,11.0,87.54545454545455,0.5454545454545454,2.0,12,511.0,55.0,8.0,0.9166666666666666,1,60.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,280962,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,180,N,Fail,-53.0,,0.0,0.0,0.0,0.0,12,67.0,5.0,2.0,0.0,1,90.0,False,False,False,False,low|narrow|none|none|persisted,1
BBB,2013B,281564,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass,-16.0,,11.0,71.0909090909091,0.45454545454545453,2.0,12,2443.0,144.0,7.0,0.9166666666666666,1,10.0,False,True,True,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,284076,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,-28.0,,11.0,71.27272727272727,0.5454545454545454,2.0,12,557.0,45.0,7.0,0.9166666666666666,1,70.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,285633,F,West Midlands Region,HE Qualification,20-30%,0-35,1,120,Y,Fail,-25.0,,11.0,65.27272727272727,0.5454545454545454,2.0,12,287.0,20.0,8.0,0.9166666666666666,1,20.0,True,True,False,True,medium|broad|complete|mostly_on_time|persisted,1
BBB,2013B,285912,F,Wales,HE Qualification,50-60%,35-55,0,90,N,Pass,-43.0,,11.0,79.36363636363636,0.5454545454545454,2.0,12,600.0,97.0,6.0,0.9166666666666666,1,50.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,288380,F,South West Region,Lower Than A Level,50-60%,0-35,3,120,Y,Fail,-82.0,,3.0,78.0,0.6666666666666666,2.0,12,18.0,3.0,3.0,0.25,1,50.0,True,False,True,True,low|moderate|partial|mostly_on_time|persisted,1
BBB,2013B,288990,M,West Midlands Region,HE Qualification,40-50%,35-55,1,60,N,Withdrawn,-47.0,198.0,4.0,45.0,0.25,2.0,12,87.0,4.0,6.0,0.3333333333333333,0,40.0,False,False,False,True,low|broad|partial|mostly_late|withdrew,1
BBB,2013B,290550,F,Ireland,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,-43.0,,11.0,86.0909090909091,0.36363636363636365,2.0,12,177.0,31.0,6.0,0.9166666666666666,1,80.0,False,False,False,False,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,291037,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,120,N,Pass,-156.0,,11.0,59.18181818181818,0.5454545454545454,2.0,12,569.0,51.0,9.0,0.9166666666666666,1,10.0,False,True,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,291194,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,-68.0,,9.0,83.55555555555556,0.4444444444444444,2.0,12,689.0,60.0,7.0,0.75,1,30.0,False,False,True,False,high|broad|complete|mostly_late|persisted,0
BBB,2013B,291701,F,South West Region,Lower Than A Level,0-10%,0-35,0,150,N,Withdrawn,-121.0,-25.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,0.0,False,True,True,False,none|none|none|none|withdrew,1
BBB,2013B,292027,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,-50.0,22.0,1.0,80.0,1.0,1.0,12,108.0,17.0,4.0,0.08333333333333333,0,40.0,False,False,True,False,medium|moderate|partial|mostly_on_time|withdrew,1
BBB,2013B,294381,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,-50.0,,6.0,83.0,0.3333333333333333,2.0,12,338.0,43.0,7.0,0.5,1,80.0,False,False,True,False,medium|broad|partial|mostly_late|persisted,1
BBB,2013B,294961,F,London Region,A Level or Equivalent,10-20,0-35,2,300,N,Pass,-233.0,,9.0,83.33333333333333,0.1111111111111111,2.0,12,536.0,27.0,8.0,0.75,1,10.0,False,True,False,True,high|broad|complete|mostly_late|persisted,0
BBB,2013B,294999,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,-65.0,72.0,2.0,51.0,1.0,1.0,12,54.0,6.0,4.0,0.16666666666666666,0,90.0,False,False,False,False,low|moderate|partial|mostly_on_time|withdrew,1
BBB,2013B,295754,F,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,-12.0,,10.0,83.0,0.6,2.0,12,626.0,72.0,6.0,0.8333333333333334,1,90.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,296408,F,East Midlands Region,A Level or Equivalent,20-30%,35-55,3,180,Y,Withdrawn,-227.0,-117.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,20.0,True,True,False,True,none|none|none|none|withdrew,1
BBB,2013B,297484,F,North Region,A Level or Equivalent,10-20,0-35,1,60,N,Pass,-170.0,,10.0,89.3,0.5,2.0,12,2812.0,118.0,7.0,0.8333333333333334,1,10.0,False,True,False,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,298322,F,East Anglian Region,HE Qualification,30-40%,35-55,1,120,N,Pass,-100.0,,11.0,76.0,0.5454545454545454,2.0,12,522.0,44.0,6.0,0.9166666666666666,1,30.0,False,False,False,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,298476,F,North Region,A Level or Equivalent,70-80%,0-35,2,130,N,Pass,-21.0,,11.0,81.63636363636364,0.5454545454545454,2.0,12,1014.0,68.0,8.0,0.9166666666666666,1,70.0,False,False,False,True,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,299561,F,South Region,A Level or Equivalent,40-50%,35-55,1,60,Y,Withdrawn,-128.0,54.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,40.0,True,False,False,True,none|none|none|none|withdrew,1
BBB,2013B,302550,M,South Region,Lower Than A Level,40-50%,35-55,1,180,N,Withdrawn,-198.0,-163.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0,40.0,False,False,True,True,none|none|none|none|withdrew,1
BBB,2013B,305945,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,-53.0,57.0,0.0,0.0,0.0,0.0,12,12.0,2.0,3.0,0.0,0,60.0,False,False,False,False,low|moderate|none|none|withdrew,1
BBB,2013B,306886,F,South Region,Lower Than A Level,90-100%,0-35,0,150,N,Pass,-79.0,,11.0,77.27272727272727,0.36363636363636365,2.0,12,155.0,20.0,7.0,0.9166666666666666,1,90.0,False,False,True,False,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,306984,M,North Region,Lower Than A Level,20-30%,35-55,3,60,N,Withdrawn,-123.0,27.0,0.0,0.0,0.0,0.0,12,102.0,5.0,6.0,0.0,0,20.0,False,True,True,True,medium|broad|none|none|withdrew,1
BBB,2013B,309175,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-44.0,,9.0,73.11111111111111,0.3333333333333333,2.0,12,188.0,11.0,5.0,0.75,1,40.0,False,False,True,False,medium|moderate|complete|mostly_late|persisted,0
BBB,2013B,309709,M,South East Region,Lower Than A Level,90-100%,35-55,3,195,N,Pass,-193.0,,9.0,72.33333333333333,0.3333333333333333,2.0,12,420.0,60.0,6.0,0.75,1,90.0,False,False,True,True,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,309734,F,East Midlands Region,Lower Than A Level,0-10%,0-35,2,60,N,Pass,-16.0,,10.0,72.0,0.2,2.0,12,701.0,65.0,8.0,0.8333333333333334,1,0.0,False,True,True,True,high|broad|complete|mostly_late|persisted,0
BBB,2013B,311042,F,East Anglian Region,Lower Than A Level,20-30%,0-35,3,180,N,Withdrawn,-16.0,47.0,1.0,65.0,1.0,1.0,12,59.0,8.0,2.0,0.08333333333333333,0,20.0,False,True,True,True,low|narrow|partial|mostly_on_time|withdrew,1
BBB,2013B,312141,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,1,60,N,Fail,-61.0,,1.0,68.0,1.0,1.0,12,72.0,9.0,5.0,0.08333333333333333,1,20.0,False,True,True,True,low|moderate|partial|mostly_on_time|persisted,1
BBB,2013B,313810,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,-74.0,,10.0,96.7,0.5,2.0,12,724.0,94.0,8.0,0.8333333333333334,1,40.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,315186,F,South West Region,A Level or Equivalent,40-50%,35-55,1,60,N,Pass,-79.0,,10.0,86.0,0.4,2.0,12,787.0,66.0,7.0,0.8333333333333334,1,40.0,False,False,False,True,high|broad|complete|mostly_late|persisted,0
BBB,2013B,316841,F,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,-18.0,,11.0,82.81818181818181,0.5454545454545454,2.0,12,2396.0,156.0,9.0,0.9166666666666666,1,30.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,318056,F,Wales,A Level or Equivalent,20-30%,0-35,0,150,N,Pass,-24.0,,11.0,79.9090909090909,0.5454545454545454,2.0,12,1786.0,86.0,8.0,0.9166666666666666,1,20.0,False,True,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,318101,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-29.0,,1.0,59.0,1.0,1.0,12,379.0,21.0,7.0,0.08333333333333333,1,20.0,False,True,True,False,medium|broad|partial|mostly_on_time|persisted,1
BBB,2013B,319209,F,South Region,Post Graduate Qualification,90-100%,35-55,0,120,N,Distinction,-81.0,,11.0,87.72727272727273,0.5454545454545454,2.0,12,568.0,64.0,7.0,0.9166666666666666,1,90.0,False,False,False,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,322745,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Fail,-85.0,,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,1,90.0,False,False,False,False,none|none|none|none|persisted,1
BBB,2013B,322960,F,Wales,Lower Than A Level,20-30%,0-35,0,150,N,Withdrawn,-23.0,81.0,3.0,82.33333333333333,0.6666666666666666,2.0,12,396.0,37.0,7.0,0.25,0,20.0,False,True,True,False,medium|broad|partial|mostly_on_time|withdrew,1
BBB,2013B,323914,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail,-136.0,,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,1,10.0,False,True,False,False,none|none|none|none|persisted,1
BBB,2013B,324236,F,Wales,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn,-36.0,139.0,6.0,84.16666666666667,0.3333333333333333,2.0,12,4580.0,138.0,8.0,0.5,0,60.0,False,False,True,False,high|broad|partial|mostly_late|withdrew,1
BBB,2013B,325511,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,N,Pass,-166.0,,9.0,76.22222222222223,0.3333333333333333,2.0,12,472.0,38.0,6.0,0.75,1,70.0,False,False,False,False,medium|broad|complete|mostly_late|persisted,0
BBB,2013B,325879,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,-104.0,,10.0,70.0,0.5,2.0,12,640.0,66.0,8.0,0.8333333333333334,1,0.0,False,True,True,False,high|broad|complete|mostly_on_time|persisted,0
BBB,2013B,326012,F,London Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail,-66.0,,1.0,64.0,0.0,1.0,12,110.0,16.0,6.0,0.08333333333333333,1,0.0,False,True,False,False,medium|broad|partial|mostly_late|persisted,1
BBB,2013B,329226,M,Scotland,HE Qualification,20-30%,0-35,0,120,N,Pass,-64.0,,11.0,84.27272727272727,0.5454545454545454,2.0,12,465.0,36.0,7.0,0.9166666666666666,1,20.0,False,True,False,False,medium|broad|complete|mostly_on_time|persisted,0
BBB,2013B,329321,F,West Midlands Region,Lower Than A Level,80-90%,0-35,2,60,N,Fail,-89.0,,6.0,78.5,0.3333333333333333,2.0,12,305.0,21.0,7.0,0.5,1,80.0,False,False,True,True,medium|broad|partial|mostly_late|persisted,1
